r,c,lc0,lc1,dem,slp,asp,twi,DD5,PAS,AHM
27553.0,24101.0,6.0,6.0,383.0,0.14,149.62,48.566,912.0,165.0,16.0
57864.0,95008.0,10.0,10.0,251.0,0.054,265.601,125.212,278.0,107.0,-16.0
29136.0,16131.0,6.0,6.0,250.0,0.2289999999999999,337.619,29.6,949.0,175.0,18.3
44233.0,73238.0,10.0,10.0,500.0,0.018,153.434,365.07,230.0,122.0,-5.3
38397.0,91146.0,14.0,14.0,113.0,0.046,185.194,182.779,147.0,61.0,-56.2
12543.0,35027.0,5.0,5.0,483.0,0.3,299.05400000000003,22.652,553.0,230.0,2.3
20772.0,44497.0,5.0,5.0,438.0,0.1369999999999999,181.736,61.149,553.0,133.0,-0.8
41650.0,44940.0,10.0,10.0,1598.0,0.291,143.129,25.699,332.0,367.0,4.4
33586.0,20361.0,6.0,6.0,885.0,0.384,309.726,24.145,471.0,301.0,10.6
41220.0,56917.0,11.0,11.0,156.0,0.0819999999999999,319.084,82.25200000000001,786.0,156.0,8.0
24586.0,46500.0,14.0,14.0,1649.0,0.6809999999999999,168.003,9.98,252.0,311.0,-3.0
69262.0,85023.0,13.0,13.0,365.0,0.017,225.002,486.168,688.0,139.0,8.5
24991.0,10193.0,6.0,2.0,10.0,0.026,161.562,355.515,773.0,197.0,17.8
44557.0,74615.0,10.0,10.0,689.0,0.119,233.53,57.081,203.0,133.0,-7.0
71753.0,88529.0,10.0,10.0,398.0,0.0289999999999999,225.001,254.411,652.0,151.0,6.6
40413.0,76104.0,14.0,14.0,478.0,0.104,267.709,71.9,178.0,115.0,-10.0
36408.0,33673.0,5.0,5.0,470.0,0.078,327.994,86.52600000000001,924.0,130.0,14.8
14756.0,35769.0,8.0,5.0,629.0,0.201,141.71,51.752,470.0,256.0,0.0
17357.0,41045.0,9.0,9.0,173.0,0.104,267.709,80.695,500.0,161.0,-7.5
17416.0,39386.0,9.0,9.0,442.0,0.092,71.565,73.752,500.0,162.0,-3.7
62962.0,95115.0,10.0,10.0,250.0,0.133,273.576,50.918,363.0,115.0,-8.4
13654.0,27690.0,6.0,6.0,271.0,0.125,90.0,54.419,707.0,212.0,8.3
7818.0,33714.0,10.0,8.0,496.0,0.0579999999999999,248.962,129.155,510.0,224.0,-0.2
62389.0,46469.0,10.0,10.0,1398.0,0.153,130.601,48.78,376.0,346.0,10.5
91275.0,64013.0,8.0,8.0,606.0,0.067,150.252,153.749,1299.0,136.0,23.9
34129.0,50082.0,11.0,11.0,394.0,0.063,11.311,106.726,726.0,134.0,6.8
72649.0,72613.0,6.0,4.0,166.0,0.005,135.002,1576.155,992.0,152.0,18.5
79576.0,54600.0,14.0,14.0,1688.0,0.991,90.481,6.859,556.0,319.0,12.6
64191.0,41337.0,6.0,6.0,973.0,0.089,338.199,88.03200000000001,455.0,268.0,16.1
52800.0,59919.0,14.0,14.0,1590.0,0.4589999999999999,81.135,20.204,307.0,433.0,1.4
26111.0,35154.0,5.0,5.0,493.0,0.102,338.629,83.512,773.0,213.0,6.9
43082.0,73953.0,10.0,10.0,609.0,0.1009999999999999,124.992,80.501,199.0,122.0,-7.7
68687.0,83605.0,10.0,10.0,310.0,0.065,124.695,103.252,743.0,138.0,10.3
34197.0,20335.0,14.0,14.0,1827.0,0.521,26.565,13.037,198.0,623.0,4.0
60877.0,67060.0,5.0,6.0,340.0,0.013,18.433,516.375,941.0,146.0,13.9
45771.0,52604.0,14.0,14.0,1764.0,0.7559999999999999,168.56599999999997,13.897,292.0,394.0,3.1
54789.0,90423.0,8.0,8.0,110.0,0.121,84.09299999999999,81.442,367.0,88.0,-12.7
30138.0,9491.0,8.0,8.0,293.0,0.076,102.528,115.604,766.0,361.0,11.7
64534.0,46986.0,8.0,8.0,1402.0,0.525,180.909,12.955,580.0,232.0,18.7
85319.0,81593.0,10.0,10.0,455.0,0.083,233.129,81.63,1104.0,147.0,18.3
69944.0,70482.0,6.0,11.0,161.0,0.001,180.0,8594.153,1095.0,143.0,20.5
19656.0,12177.0,7.0,7.0,40.0,0.011,135.0,981.284,795.0,201.0,17.2
52652.0,39509.0,14.0,14.0,1543.0,0.411,31.759,16.525,542.0,122.0,20.0
33993.0,26568.0,14.0,14.0,2475.0,1.262,198.674,6.487,40.0,2261.0,0.1
70220.0,72470.0,6.0,4.0,154.0,0.018,116.907,429.057,1018.0,143.0,18.6
39192.0,90060.0,14.0,14.0,217.0,0.001,0.0,9200.289,138.0,69.0,-51.5
6574.0,27946.0,5.0,5.0,199.0,0.306,14.981,29.387,546.0,174.0,8.7
38320.0,53213.0,9.0,9.0,424.0,0.2189999999999999,284.3,31.019,676.0,221.0,6.8
59017.0,87591.0,10.0,10.0,453.0,0.089,21.798,75.791,312.0,134.0,-10.0
35417.0,36289.0,8.0,2.0,441.0,0.455,198.103,14.92,811.0,194.0,13.0
75907.0,68209.0,11.0,11.0,328.0,0.016,90.0,525.25,1123.0,143.0,19.9
26653.0,10735.0,10.0,10.0,745.0,0.07,310.236,136.60299999999998,567.0,285.0,9.0
78319.0,85597.0,10.0,10.0,442.0,0.204,146.635,33.259,890.0,160.0,13.4
52929.0,56271.0,14.0,14.0,1684.0,0.1119999999999999,308.99,78.89399999999999,247.0,471.0,1.5
39715.0,38472.0,5.0,5.0,1069.0,0.115,239.743,64.747,674.0,149.0,14.7
30246.0,88377.0,10.0,10.0,91.0,0.016,90.0,408.148,109.0,68.0,-62.0
10526.0,20885.0,8.0,8.0,594.0,0.2189999999999999,351.25300000000004,52.869,344.0,204.0,8.8
36145.0,84601.0,14.0,14.0,406.0,0.063,191.30900000000003,106.724,103.0,105.0,-36.8
33862.0,62632.0,8.0,5.0,12.0,0.124,309.559,54.724,416.0,79.0,-3.7
7299.0,30008.0,8.0,8.0,416.0,0.6679999999999999,210.718,11.206,575.0,244.0,3.3
9628.0,33411.0,5.0,8.0,823.0,0.001,0.0,11279.731000000002,424.0,329.0,-0.5
47793.0,81135.0,8.0,8.0,69.0,0.1,48.365,74.69800000000001,353.0,132.0,-3.4
34659.0,48143.0,11.0,11.0,766.0,0.203,118.141,36.889,720.0,163.0,12.8
39952.0,87815.0,14.0,14.0,29.0,0.016,0.0,408.143,162.0,62.0,-41.5
27546.0,52829.0,14.0,14.0,1305.0,0.557,301.551,14.174,155.0,220.0,-3.4
63029.0,70630.0,12.0,1.0,272.0,0.076,112.38,88.801,963.0,138.0,16.3
34839.0,34456.0,6.0,6.0,295.0,0.4479999999999999,253.249,18.768,1068.0,125.0,19.6
31860.0,4729.0,6.0,6.0,51.0,0.08,297.897,98.58,758.0,441.0,10.5
15568.0,25278.0,5.0,8.0,201.0,0.104,118.61,65.14699999999999,712.0,223.0,9.2
38464.0,92879.0,14.0,14.0,114.0,0.001,90.0,8188.688,152.0,60.0,-57.7
40018.0,69817.0,10.0,10.0,211.0,0.018,206.565,365.054,251.0,112.0,-5.9
38959.0,59642.0,11.0,6.0,265.0,0.047,254.74400000000003,143.186,595.0,123.0,3.0
77449.0,61831.0,11.0,6.0,351.0,0.011,134.997,580.809,1252.0,132.0,21.8
15346.0,35458.0,8.0,8.0,639.0,0.129,315.0,57.82,439.0,264.0,-0.2
39936.0,51576.0,11.0,11.0,673.0,0.021,258.691,352.809,647.0,203.0,8.1
32810.0,34373.0,10.0,10.0,141.0,0.037,353.659,180.287,1125.0,116.0,24.2
30825.0,76657.0,14.0,10.0,204.0,0.001,261.869,8999.618,117.0,98.0,-29.8
25241.0,28767.0,6.0,6.0,194.0,0.1,184.763,67.788,1021.0,134.0,18.9
34138.0,68769.0,5.0,5.0,44.0,0.017,225.0,384.827,255.0,72.0,-11.7
24322.0,17374.0,12.0,7.0,44.0,0.013,341.565,516.265,986.0,151.0,19.2
10920.0,42724.0,10.0,10.0,23.0,0.017,44.999,384.801,319.0,115.0,-10.4
78251.0,62016.0,10.0,10.0,412.0,0.011,315.003,670.76,1207.0,136.0,21.6
18926.0,7466.0,6.0,6.0,10.0,0.037,6.306,198.973,804.0,183.0,18.5
36722.0,95196.0,14.0,14.0,90.0,0.07,266.633,105.637,137.0,60.0,-62.8
60952.0,87047.0,10.0,5.0,418.0,0.067,97.125,101.251,381.0,134.0,-5.7
48994.0,93624.0,14.0,14.0,63.0,0.046,5.193,147.80700000000002,257.0,80.0,-27.1
60715.0,49000.0,8.0,8.0,1084.0,0.001,180.0,10734.219,366.0,289.0,10.2
41156.0,95954.0,14.0,14.0,138.0,0.071,110.556,105.274,149.0,72.0,-49.9
13900.0,37185.0,9.0,9.0,338.0,0.044,21.801,151.58,520.0,183.0,-3.5
36049.0,91650.0,14.0,14.0,156.0,0.095,34.38,70.914,131.0,59.0,-63.8
8908.0,40281.0,10.0,10.0,28.0,0.047,285.254,157.791,461.0,113.0,-10.0
26382.0,32406.0,6.0,6.0,508.0,0.369,281.056,22.774,683.0,324.0,5.7
56614.0,73792.0,14.0,14.0,240.0,0.184,95.194,36.951,819.0,126.0,14.7
25406.0,11390.0,8.0,6.0,24.0,0.119,245.224,57.011,843.0,195.0,16.8
23379.0,44717.0,14.0,14.0,1477.0,0.961,137.809,10.019,184.0,323.0,-3.9
61322.0,70421.0,10.0,10.0,284.0,0.008,180.00599999999997,1081.455,919.0,140.0,15.2
63562.0,63494.0,11.0,11.0,271.0,0.163,172.69400000000002,41.521,1115.0,146.0,15.9
26881.0,13433.0,8.0,8.0,93.0,0.129,84.47200000000001,52.418,903.0,169.0,17.5
57270.0,82530.0,10.0,10.0,409.0,0.047,142.125,143.186,367.0,138.0,-4.5
76635.0,90538.0,10.0,10.0,454.0,0.087,286.698,86.154,677.0,168.0,7.3
85931.0,77924.0,10.0,10.0,294.0,0.047,195.256,184.149,1291.0,126.0,22.1
23636.0,28334.0,6.0,2.0,441.0,0.135,312.51,55.253,873.0,240.0,11.6
56772.0,88866.0,10.0,10.0,378.0,0.034,345.966,198.122,302.0,120.0,-12.8
79399.0,57301.0,8.0,8.0,824.0,0.889,231.465,9.661,1002.0,157.0,18.5
31841.0,20805.0,6.0,6.0,865.0,0.445,307.405,17.721,469.0,313.0,7.7
42382.0,46946.0,14.0,14.0,1317.0,0.4589999999999999,45.0,16.308,315.0,309.0,2.7
56444.0,85712.0,10.0,10.0,519.0,0.001,270.0,8999.618,248.0,143.0,-13.3
61949.0,80474.0,10.0,10.0,417.0,0.132,282.724,51.37,547.0,146.0,3.1
59750.0,77874.0,10.0,10.0,358.0,0.243,141.952,27.949,695.0,136.0,7.1
57542.0,78684.0,8.0,8.0,436.0,0.026,18.434,299.821,513.0,151.0,1.4
64304.0,79483.0,10.0,10.0,393.0,0.016,179.99599999999998,524.9780000000001,681.0,147.0,7.7
93838.0,60275.0,7.0,7.0,888.0,0.225,240.124,37.245,1114.0,178.0,18.4
53155.0,80795.0,8.0,10.0,385.0,0.15,90.0,45.349,351.0,137.0,-4.0
50844.0,90411.0,14.0,14.0,158.0,0.303,63.083,24.677,311.0,76.0,-21.0
54548.0,93668.0,10.0,10.0,267.0,0.048,149.036,139.993,257.0,102.0,-20.0
83262.0,86603.0,14.0,10.0,470.0,0.081,14.743,83.095,982.0,155.0,14.8
32161.0,31706.0,11.0,11.0,125.0,0.27,89.118,31.055,1118.0,105.0,21.0
70132.0,96451.0,10.0,10.0,300.0,0.013,108.436,568.885,475.0,132.0,-2.0
39030.0,37465.0,9.0,9.0,1147.0,0.145,166.759,46.74100000000001,803.0,149.0,18.1
32881.0,85691.0,14.0,14.0,254.0,0.1,228.366,67.789,99.0,95.0,-45.6
55704.0,97224.0,10.0,10.0,191.0,0.126,252.758,53.765,232.0,92.0,-22.6
44179.0,34926.0,6.0,6.0,1018.0,0.0969999999999999,329.036,69.99600000000001,818.0,207.0,12.6
20740.0,37401.0,5.0,5.0,997.0,0.163,352.69300000000004,41.521,598.0,166.0,4.1
25369.0,50586.0,14.0,14.0,1730.0,0.8109999999999999,245.409,11.549,144.0,334.0,-5.4
42078.0,87826.0,14.0,14.0,196.0,0.241,32.319,28.156,151.0,74.0,-39.0
63368.0,78097.0,10.0,10.0,351.0,0.28,300.379,26.757,762.0,141.0,9.3
32583.0,22790.0,14.0,14.0,1083.0,0.96,11.504,8.753,315.0,392.0,6.8
21954.0,49055.0,8.0,8.0,436.0,0.351,76.292,23.284,321.0,157.0,-3.6
54244.0,61635.0,10.0,10.0,391.0,0.0289999999999999,98.128,366.279,837.0,179.0,9.2
53020.0,57227.0,5.0,5.0,1287.0,0.401,130.79399999999998,20.936,449.0,359.0,3.7
44373.0,79079.0,10.0,10.0,239.0,0.03,236.306,410.375,224.0,114.0,-9.2
6227.0,36315.0,8.0,10.0,45.0,0.005,315.0,1389.703,322.0,121.0,-5.8
16034.0,23861.0,8.0,8.0,224.0,0.177,320.71,51.249,767.0,165.0,13.7
84414.0,78491.0,14.0,10.0,286.0,0.0969999999999999,300.964,70.003,1234.0,132.0,21.3
76265.0,77613.0,6.0,6.0,178.0,0.063,78.666,106.95,1100.0,135.0,20.7
64746.0,68651.0,11.0,11.0,539.0,0.212,78.69,57.891000000000005,938.0,153.0,14.7
34720.0,89846.0,14.0,14.0,276.0,0.15,266.82,45.279,101.0,76.0,-60.7
40743.0,68788.0,10.0,10.0,299.0,0.1119999999999999,311.986,60.68,266.0,113.0,-5.9
26441.0,11271.0,8.0,10.0,73.0,0.008,0.001,1461.891,826.0,190.0,15.8
88274.0,74400.0,6.0,7.0,496.0,0.068,255.963,98.992,1195.0,131.0,20.7
32442.0,50682.0,5.0,5.0,292.0,0.017,315.002,447.695,754.0,115.0,3.0
65964.0,57544.0,14.0,4.0,937.0,0.1939999999999999,350.134,52.617,686.0,274.0,10.9
80204.0,77764.0,10.0,8.0,248.0,0.047,232.121,143.234,1157.0,136.0,20.6
99675.0,63949.0,6.0,7.0,1012.0,0.182,285.945,37.375,1108.0,131.0,20.0
50503.0,78984.0,8.0,8.0,460.0,0.131,124.695,66.39399999999999,289.0,164.0,-4.9
30399.0,85804.0,10.0,10.0,133.0,0.174,236.689,45.277,116.0,80.0,-47.8
43538.0,99936.0,14.0,14.0,32.0,0.073,106.389,116.399,124.0,64.0,-54.2
66381.0,88707.0,10.0,10.0,382.0,0.052,161.565,149.915,520.0,136.0,1.5
34321.0,5868.0,6.0,6.0,42.0,0.034,345.963,197.978,808.0,264.0,17.5
33878.0,7818.0,8.0,8.0,63.0,0.1369999999999999,255.963,54.538,891.0,330.0,13.9
83455.0,88520.0,11.0,4.0,306.0,0.023,135.0,288.601,1007.0,154.0,14.7
70651.0,49134.0,8.0,6.0,1342.0,0.121,174.093,61.702,602.0,306.0,14.4
32156.0,53397.0,14.0,14.0,450.0,0.013,108.433,568.923,643.0,156.0,6.9
31346.0,78799.0,14.0,14.0,305.0,0.109,278.746,62.06100000000001,118.0,100.0,-30.0
32172.0,50352.0,11.0,11.0,342.0,0.048,300.963,139.991,740.0,121.0,4.3
18199.0,19630.0,6.0,6.0,11.0,0.001,0.0,9287.3,659.0,199.0,14.5
44900.0,80497.0,14.0,14.0,148.0,0.013,71.565,516.265,252.0,119.0,-8.5
21231.0,43492.0,5.0,5.0,498.0,0.018,116.556,365.099,567.0,130.0,0.4
47231.0,69838.0,8.0,8.0,458.0,0.063,191.30900000000003,164.601,391.0,126.0,1.2
13582.0,39628.0,5.0,5.0,101.0,0.005,44.998000000000005,1341.961,521.0,141.0,-7.6
51086.0,38311.0,5.0,5.0,1442.0,0.222,187.523,46.625,497.0,176.0,16.0
84875.0,74367.0,11.0,11.0,696.0,0.018,63.434,365.041,977.0,158.0,16.7
51053.0,56450.0,10.0,10.0,939.0,0.024,210.965,472.724,471.0,286.0,4.4
54371.0,74617.0,11.0,11.0,211.0,0.05,155.555,135.113,734.0,129.0,12.9
43008.0,69000.0,10.0,10.0,252.0,0.088,98.13,92.644,342.0,117.0,-1.2
5315.0,32178.0,8.0,5.0,203.0,0.1,294.444,74.44,258.0,133.0,-2.4
35028.0,89249.0,14.0,14.0,351.0,0.259,224.999,28.909,99.0,77.0,-58.8
10559.0,21553.0,8.0,8.0,135.0,0.013,251.563,848.845,451.0,138.0,14.9
15648.0,34687.0,8.0,8.0,1030.0,0.22,232.696,30.919,427.0,293.0,-0.1
45117.0,61559.0,11.0,11.0,171.0,0.0289999999999999,261.869,230.88,796.0,133.0,5.2
65722.0,72327.0,11.0,4.0,271.0,0.024,269.957,272.683,975.0,139.0,16.3
57302.0,80742.0,5.0,5.0,388.0,0.088,315.0,84.802,453.0,137.0,-0.4
13569.0,25707.0,8.0,8.0,36.0,0.021,101.309,320.176,615.0,134.0,14.9
16073.0,41242.0,9.0,9.0,192.0,0.044,21.801,151.58100000000002,508.0,159.0,-8.8
23636.0,51158.0,9.0,9.0,197.0,0.119,126.469,57.081,198.0,152.0,-7.9
32622.0,12127.0,8.0,6.0,248.0,0.1009999999999999,304.992,84.48700000000001,803.0,338.0,13.4
37158.0,54844.0,5.0,5.0,291.0,0.095,52.125,71.593,700.0,182.0,5.0
46772.0,78543.0,8.0,5.0,102.0,0.067,299.744,101.247,358.0,108.0,-0.6
4387.0,27882.0,5.0,5.0,87.0,0.188,347.195,47.868,271.0,173.0,6.0
18025.0,37326.0,14.0,14.0,1297.0,0.6970000000000001,255.465,13.193,307.0,335.0,-1.7
44442.0,96982.0,10.0,10.0,51.0,0.07,130.236,111.351,167.0,71.0,-42.7
35815.0,65109.0,6.0,6.0,254.0,0.095,92.489,70.914,328.0,73.0,-8.2
30359.0,38117.0,10.0,4.0,285.0,0.055,347.005,122.368,1094.0,140.0,14.4
42527.0,68042.0,6.0,11.0,222.0,0.053,321.341,127.492,350.0,115.0,-1.5
63079.0,92406.0,8.0,8.0,371.0,0.068,154.984,98.628,373.0,125.0,-6.8
30727.0,26542.0,11.0,11.0,194.0,0.001,270.0,11456.354,1090.0,118.0,19.9
59682.0,90815.0,10.0,10.0,361.0,0.034,165.965,280.451,348.0,122.0,-9.1
63688.0,86157.0,10.0,10.0,410.0,0.05,0.0,163.773,491.0,138.0,0.3
91311.0,63151.0,7.0,2.0,824.0,0.034,104.035,280.43,1215.0,151.0,22.5
51393.0,54806.0,14.0,14.0,1791.0,1.374,83.736,4.947,185.0,534.0,0.8
99900.0,65856.0,8.0,8.0,850.0,0.034,194.036,238.327,1276.0,123.0,22.1
68404.0,48883.0,11.0,11.0,1041.0,0.024,329.047,308.64,760.0,249.0,17.9
88305.0,80044.0,10.0,10.0,535.0,0.077,306.254,121.819,1107.0,145.0,18.6
51690.0,77748.0,9.0,8.0,421.0,0.16,248.749,42.265,449.0,138.0,2.3
8443.0,21935.0,10.0,10.0,24.0,0.066,180.0,102.035,415.0,103.0,21.1
63517.0,45648.0,14.0,14.0,1554.0,0.42,0.5670000000000001,25.641,381.0,389.0,9.6
22667.0,82292.0,10.0,8.0,24.0,0.094,315.0,72.15,111.0,78.0,-55.7
12630.0,34679.0,6.0,6.0,529.0,0.044,68.2,211.953,555.0,249.0,3.0
59346.0,56908.0,14.0,14.0,1805.0,0.287,145.619,28.455,226.0,547.0,2.7
41991.0,75490.0,14.0,14.0,684.0,0.03,123.689,226.415,156.0,133.0,-11.6
34593.0,12961.0,7.0,7.0,337.0,0.162,1.4680000000000002,52.869,742.0,347.0,13.9
20328.0,14274.0,8.0,8.0,210.0,0.2769999999999999,195.708,29.56,720.0,262.0,12.2
32337.0,7381.0,6.0,6.0,70.0,0.031,246.8,405.391,910.0,447.0,10.7
68552.0,93604.0,10.0,10.0,313.0,0.047,344.744,143.186,480.0,132.0,-0.7
15782.0,33988.0,8.0,8.0,528.0,0.018,243.435,365.061,559.0,229.0,2.4
63211.0,68098.0,6.0,6.0,223.0,0.001,270.0,7901.005999999999,1062.0,137.0,17.9
58730.0,58701.0,14.0,14.0,1534.0,0.147,8.13,59.385,398.0,371.0,4.6
27889.0,45312.0,5.0,5.0,665.0,0.1,196.927,74.825,556.0,120.0,13.6
88020.0,71439.0,7.0,7.0,666.0,0.001,0.0,8188.688,1066.0,148.0,18.6
7810.0,42996.0,10.0,10.0,8.0,0.005,315.0,1272.113,118.0,131.0,-13.3
31157.0,24215.0,5.0,5.0,298.0,0.011,315.003,636.114,927.0,166.0,14.5
72290.0,95007.0,10.0,10.0,324.0,0.193,64.536,40.763000000000005,550.0,143.0,1.9
10842.0,21891.0,9.0,9.0,20.0,0.035,314.998,192.413,470.0,120.0,18.4
26450.0,35525.0,6.0,6.0,622.0,0.1939999999999999,189.865,34.965,878.0,161.0,10.1
56917.0,86404.0,14.0,14.0,491.0,0.083,84.289,81.223,266.0,141.0,-12.7
34473.0,32904.0,10.0,1.0,305.0,0.047,142.125,143.2,1052.0,125.0,20.2
20425.0,43691.0,5.0,5.0,528.0,0.0289999999999999,224.996,296.938,498.0,152.0,-0.8
27896.0,47856.0,10.0,10.0,643.0,0.09,326.312,83.16799999999999,700.0,92.0,15.2
68148.0,92398.0,10.0,10.0,283.0,0.017,45.0,384.801,511.0,131.0,0.6
35109.0,62996.0,6.0,6.0,17.0,0.072,329.036,93.328,438.0,82.0,-2.3
76892.0,88809.0,10.0,10.0,468.0,0.195,271.218,34.727,734.0,165.0,9.0
29608.0,46840.0,5.0,5.0,634.0,0.111,333.434,97.463,684.0,106.0,16.0
50250.0,40207.0,14.0,7.0,1400.0,0.451,84.709,15.052,472.0,161.0,14.8
37565.0,61802.0,11.0,11.0,119.0,0.07,225.0,96.206,499.0,97.0,0.0
24443.0,46791.0,14.0,14.0,1419.0,0.731,148.029,11.189,182.0,380.0,-4.6
69385.0,96654.0,13.0,13.0,255.0,0.001,90.0,8411.832,470.0,126.0,-2.6
7977.0,35449.0,9.0,9.0,232.0,0.052,71.564,129.067,501.0,165.0,-4.2
52921.0,78724.0,8.0,10.0,465.0,0.055,63.433,121.685,391.0,152.0,-1.3
14372.0,33636.0,8.0,8.0,466.0,0.085,150.945,79.285,577.0,214.0,3.7
27433.0,22239.0,12.0,5.0,178.0,0.23,220.6,41.543,942.0,170.0,17.4
53247.0,95306.0,8.0,4.0,147.0,0.124,295.711,65.585,245.0,92.0,-22.9
32124.0,20920.0,10.0,10.0,1274.0,0.5429999999999999,105.101,16.919,316.0,552.0,4.0
38618.0,46085.0,14.0,14.0,1282.0,0.838,318.626,10.733,406.0,252.0,2.5
22187.0,7872.0,8.0,8.0,26.0,0.042,29.054,158.57,732.0,181.0,18.8
81879.0,81917.0,11.0,11.0,236.0,0.089,256.606,83.339,1189.0,135.0,20.8
83418.0,85578.0,10.0,10.0,412.0,0.026,251.565,310.914,1030.0,150.0,16.2
76778.0,81349.0,10.0,4.0,282.0,0.001,0.0,8594.153,993.0,146.0,16.9
43806.0,89218.0,14.0,14.0,139.0,0.017,45.001000000000005,446.968,195.0,67.0,-38.0
25776.0,77938.0,10.0,8.0,112.0,0.054,327.528,169.351,121.0,79.0,-42.4
69199.0,92776.0,10.0,10.0,287.0,0.107,305.535,69.719,531.0,131.0,1.5
40349.0,71490.0,14.0,14.0,408.0,0.0409999999999999,306.869,163.256,189.0,121.0,-9.8
27473.0,75670.0,5.0,5.0,79.0,0.016,89.999,631.006,148.0,78.0,-31.9
49811.0,80206.0,8.0,8.0,421.0,0.047,195.255,143.189,273.0,163.0,-6.4
30746.0,10750.0,5.0,9.0,266.0,0.001,90.0,8188.688,750.0,328.0,12.3
62270.0,87425.0,10.0,10.0,397.0,0.089,166.607,83.333,428.0,131.0,-3.3
44779.0,64159.0,10.0,11.0,233.0,0.065,198.435,103.269,604.0,118.0,3.9
10138.0,33057.0,14.0,14.0,690.0,0.475,336.801,21.053,423.0,315.0,-0.3
28978.0,86631.0,14.0,10.0,155.0,0.0579999999999999,261.87,115.441,105.0,82.0,-54.2
19453.0,38323.0,14.0,14.0,1646.0,0.366,250.74,18.568,308.0,300.0,-2.1
87103.0,89373.0,10.0,4.0,512.0,0.008,180.01,1267.708,983.0,171.0,13.9
12148.0,20854.0,10.0,10.0,196.0,0.017,44.998000000000005,446.966,584.0,214.0,9.7
30372.0,84385.0,14.0,14.0,201.0,0.063,168.69099999999997,117.627,114.0,91.0,-42.4
50592.0,77461.0,10.0,10.0,380.0,0.123,137.726,60.506,378.0,142.0,0.2
61722.0,85314.0,10.0,10.0,446.0,0.005,135.007,1272.967,394.0,144.0,-4.1
11119.0,31307.0,8.0,8.0,427.0,0.126,262.405,95.632,590.0,203.0,2.9
23083.0,34661.0,6.0,6.0,222.0,0.266,270.0,25.508000000000003,853.0,163.0,7.8
25105.0,15105.0,8.0,10.0,49.0,0.05,155.556,135.114,938.0,183.0,15.5
15690.0,29440.0,6.0,6.0,68.0,0.035,125.538,189.781,856.0,262.0,8.6
18689.0,47111.0,8.0,8.0,122.0,0.098,242.354,68.866,311.0,136.0,-7.5
51825.0,65810.0,10.0,10.0,192.0,0.0579999999999999,351.869,115.44,797.0,133.0,9.8
61077.0,80114.0,10.0,10.0,409.0,0.0969999999999999,59.036,69.99600000000001,552.0,147.0,3.0
43692.0,85506.0,14.0,14.0,78.0,0.0289999999999999,225.0,254.422,160.0,74.0,-29.4
12530.0,42157.0,5.0,5.0,34.0,0.161,11.888,51.987,506.0,118.0,-9.4
40304.0,60545.0,6.0,6.0,202.0,0.054,184.398,125.212,598.0,116.0,2.8
56988.0,90813.0,10.0,10.0,364.0,0.021,281.309,320.172,302.0,111.0,-13.7
25254.0,35123.0,5.0,6.0,389.0,0.281,281.975,32.727,756.0,210.0,6.7
42111.0,40448.0,11.0,11.0,1007.0,0.291,293.629,25.751,623.0,172.0,8.9
52194.0,92267.0,10.0,10.0,219.0,0.039,18.435,207.16,261.0,94.0,-22.0
35188.0,47931.0,11.0,11.0,603.0,0.102,211.758,66.101,728.0,161.0,11.6
41500.0,51367.0,11.0,11.0,446.0,0.113,156.25,114.094,768.0,161.0,9.4
25443.0,40201.0,8.0,8.0,774.0,0.2239999999999999,229.513,45.851000000000006,482.0,179.0,3.4
53373.0,70974.0,10.0,6.0,181.0,0.0409999999999999,180.0,366.393,674.0,128.0,10.9
25462.0,10889.0,8.0,8.0,38.0,0.037,206.565,182.527,841.0,196.0,16.9
35528.0,54391.0,5.0,5.0,505.0,0.2339999999999999,276.115,38.799,545.0,237.0,4.7
8853.0,29825.0,11.0,11.0,75.0,0.034,14.034,198.023,738.0,207.0,8.0
76945.0,54959.0,13.0,14.0,823.0,0.113,336.25,94.824,828.0,207.0,15.7
43781.0,89273.0,10.0,10.0,141.0,0.113,6.341,60.099,189.0,69.0,-38.0
22836.0,31008.0,6.0,2.0,432.0,0.259,316.301,30.465,777.0,261.0,9.1
17580.0,32577.0,14.0,14.0,801.0,0.909,28.442,9.615,529.0,323.0,1.6
42799.0,95401.0,14.0,10.0,112.0,0.106,228.179,64.03399999999999,170.0,77.0,-42.8
59824.0,93697.0,10.0,8.0,257.0,0.005,315.005,2062.09,323.0,113.0,-11.6
29915.0,13539.0,7.0,7.0,103.0,0.0579999999999999,81.869,279.486,959.0,169.0,18.4
5140.0,34859.0,8.0,8.0,20.0,0.145,358.36300000000006,51.377,260.0,122.0,-4.0
49531.0,77464.0,10.0,10.0,479.0,0.1159999999999999,94.085,58.158,330.0,145.0,-1.5
18298.0,15461.0,8.0,10.0,16.0,0.0579999999999999,188.13,115.44,657.0,181.0,18.2
17868.0,10253.0,8.0,8.0,17.0,0.042,240.944,158.57,728.0,184.0,17.9
75375.0,92236.0,13.0,13.0,374.0,0.031,203.209,432.109,653.0,159.0,6.3
59178.0,89940.0,10.0,10.0,293.0,0.035,314.999,192.401,365.0,113.0,-8.8
54895.0,87275.0,10.0,10.0,450.0,0.1889999999999999,109.23,35.848,269.0,124.0,-14.6
23127.0,46786.0,5.0,5.0,938.0,0.44,172.942,15.43,464.0,176.0,0.2
